"Co_Code","Co_Name","Stock Exchange","NSE Symbol","Industry","Sector","Year End","Equity Paid Up","Net Sales","PAT","PBIDT","Debt-Equity Ratio[Latest]","PBIDTM (%)[Latest]"
2955,"D S Kulkarni Dev","NSE","DSKULKARNI","Construction - Housing - Medium / Small","Realty",201403,25.8,30.91,13.05,36.48,1.23,22.15
2955,"D S Kulkarni Dev","NSE","DSKULKARNI","Construction - Housing - Medium / Small","Realty",201503,25.8,94.95,18.5,44.71,1.23,22.15
2955,"D S Kulkarni Dev","NSE","DSKULKARNI","Construction - Housing - Medium / Small","Realty",201603,25.8,203.07,14.03,38.35,1.23,22.15
2966,"Motherson Sumi","NSE","MOTHERSUMI","Auto Ancillaries - Electrical","Auto Ancillaries",201103,38.8,2823.6,287.5,509.5,0.23,19.8
2966,"Motherson Sumi","NSE","MOTHERSUMI","Auto Ancillaries - Electrical","Auto Ancillaries",201203,38.8,3571.8,317.2,611.5,0.23,19.8
2966,"Motherson Sumi","NSE","MOTHERSUMI","Auto Ancillaries - Electrical","Auto Ancillaries",201303,58.8,4304.1,469.6,848.5,0.23,19.8
2966,"Motherson Sumi","NSE","MOTHERSUMI","Auto Ancillaries - Electrical","Auto Ancillaries",201403,88.2,4524.5,535.1,953.1,0.23,19.8
2966,"Motherson Sumi","NSE","MOTHERSUMI","Auto Ancillaries - Electrical","Auto Ancillaries",201503,88.2,4985,514.9,961.2,0.23,19.8
2966,"Motherson Sumi","NSE","MOTHERSUMI","Auto Ancillaries - Electrical","Auto Ancillaries",201603,132.3,5312,711.9,1168.5,0.23,19.8
2970,"Trident","NSE","TRIDENT","Textiles - Terry Towels","Textiles",201103,222.3,2520.65,67.08,414.02,1.86,20.14
2970,"Trident","NSE","TRIDENT","Textiles - Terry Towels","Textiles",201203,305.84,2732.28,-43.74,320.24,1.86,20.14
2970,"Trident","NSE","TRIDENT","Textiles - Terry Towels","Textiles",201303,310.84,3335.26,49.33,577.81,1.86,20.14
2970,"Trident","NSE","TRIDENT","Textiles - Terry Towels","Textiles",201403,311.09,3868.86,197.03,743.89,1.86,20.14
2970,"Trident","NSE","TRIDENT","Textiles - Terry Towels","Textiles",201503,508.64,3753.55,117.82,695.09,1.86,20.14
2970,"Trident","NSE","TRIDENT","Textiles - Terry Towels","Textiles",201603,509.37,3683.48,228.45,750.95,1.86,20.14
2975,"Aarti Drugs","NSE","AARTIDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201103,12.11,496.42,22.47,64.84,1.38,15.01
2975,"Aarti Drugs","NSE","AARTIDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201203,12.11,659.26,22.46,81.8,1.38,15.01
2975,"Aarti Drugs","NSE","AARTIDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201303,12.11,825.74,45.24,122.73,1.38,15.01
2975,"Aarti Drugs","NSE","AARTIDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201403,12.11,971.74,61.71,150.98,1.38,15.01
2975,"Aarti Drugs","NSE","AARTIDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201503,24.22,1087.22,77.6,172.94,1.38,15.01
2975,"Aarti Drugs","NSE","AARTIDRUGS","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201603,24.22,1075.5,66.29,175.76,1.38,15.01
2986,"Tata Metaliks","NSE","TATAMETALI","Steel - Pig Iron","Steel",201103,25.29,1318.3,22.95,76.66,1.18,10.84
2986,"Tata Metaliks","NSE","TATAMETALI","Steel - Pig Iron","Steel",201203,25.29,1132.93,-90.6,-78.33,1.18,10.84
2986,"Tata Metaliks","NSE","TATAMETALI","Steel - Pig Iron","Steel",201303,25.29,864.38,-54.54,-17.95,1.18,10.84
2986,"Tata Metaliks","NSE","TATAMETALI","Steel - Pig Iron","Steel",201403,25.29,1161.22,38.6,74.55,1.18,10.84
2986,"Tata Metaliks","NSE","TATAMETALI","Steel - Pig Iron","Steel",201503,25.29,1097.55,83.66,153.03,1.18,10.84
2986,"Tata Metaliks","NSE","TATAMETALI","Steel - Pig Iron","Steel",201603,25.29,928.72,50.61,112.54,1.18,10.84
2987,"Modern Malleable","NSE","MODERNMAL","Transmisson Line Towers / Equipment","Capital Goods - Electrical Equipment",201103,11.65,29.48,-0.52,-0.17,0,-0.68
2987,"Modern Malleable","NSE","MODERNMAL","Transmisson Line Towers / Equipment","Capital Goods - Electrical Equipment",201303,11.65,69.08,0.02,0.52,0,-0.68
2987,"Modern Malleable","NSE","MODERNMAL","Transmisson Line Towers / Equipment","Capital Goods - Electrical Equipment",201403,11.65,57.12,-0.95,-0.39,0,-0.68
2990,"Banswara Syntex","NSE","BANSWRAS","Textiles - Spinning - Synthetic / Blended","Textiles",201103,14.74,808.5,46.93,138.99,2.53,13.48
2990,"Banswara Syntex","NSE","BANSWRAS","Textiles - Spinning - Synthetic / Blended","Textiles",201203,14.74,923.84,14.88,135.6,2.53,13.48
2990,"Banswara Syntex","NSE","BANSWRAS","Textiles - Spinning - Synthetic / Blended","Textiles",201303,14.74,1096.32,12.07,155.07,2.53,13.48
2990,"Banswara Syntex","NSE","BANSWRAS","Textiles - Spinning - Synthetic / Blended","Textiles",201403,15.51,1212.2,26.63,181.31,2.53,13.48
2990,"Banswara Syntex","NSE","BANSWRAS","Textiles - Spinning - Synthetic / Blended","Textiles",201503,16.43,1226.16,8.03,154.55,2.53,13.48
2990,"Banswara Syntex","NSE","BANSWRAS","Textiles - Spinning - Synthetic / Blended","Textiles",201603,16.93,1264.65,27.2,171.36,2.53,13.48
2996,"Soma Textiles","NSE","SOMATEX","Textiles - Composite/Cotton/Blended/Fabric - LARGE","Textiles",201103,33.23,278.34,-4.75,30.47,8.6,3.45
2996,"Soma Textiles","NSE","SOMATEX","Textiles - Composite/Cotton/Blended/Fabric - LARGE","Textiles",201203,33.23,266.14,-7.46,32.97,8.6,3.45
2996,"Soma Textiles","NSE","SOMATEX","Textiles - Composite/Cotton/Blended/Fabric - LARGE","Textiles",201303,33.23,322.71,-1.66,41.22,8.6,3.45
2996,"Soma Textiles","NSE","SOMATEX","Textiles - Composite/Cotton/Blended/Fabric - LARGE","Textiles",201403,33.23,272.93,-13.34,19.09,8.6,3.45
2996,"Soma Textiles","NSE","SOMATEX","Textiles - Composite/Cotton/Blended/Fabric - LARGE","Textiles",201503,33.23,225.54,-33.58,-2.96,8.6,3.45
2996,"Soma Textiles","NSE","SOMATEX","Textiles - Composite/Cotton/Blended/Fabric - LARGE","Textiles",201603,33.23,170.24,-14.23,11.52,8.6,3.45
2997,"Shah Alloys","NSE","SHAHALLOYS","Steel - Medium / Small","Steel",201103,19.8,751.72,-129.69,-64.63,0,-5.65
2997,"Shah Alloys","NSE","SHAHALLOYS","Steel - Medium / Small","Steel",201203,19.8,757.81,-161.38,-115.88,0,-5.65
2997,"Shah Alloys","NSE","SHAHALLOYS","Steel - Medium / Small","Steel",201303,19.8,584.53,-100.67,-45.97,0,-5.65
2997,"Shah Alloys","NSE","SHAHALLOYS","Steel - Medium / Small","Steel",201403,19.8,419.13,-128.59,-63.17,0,-5.65
2997,"Shah Alloys","NSE","SHAHALLOYS","Steel - Medium / Small","Steel",201503,19.8,261.37,-135.18,-75.26,0,-5.65
2997,"Shah Alloys","NSE","SHAHALLOYS","Steel - Medium / Small","Steel",201603,19.8,261,124.39,230.6,0,-5.65
3007,"Salora Intl.","NSE","SALORAINTL","Electronics - TV / Audio / VCR / VCP","Consumer Durables",201103,8.81,512.05,-9.13,-0.63,0.36,2.35
3007,"Salora Intl.","NSE","SALORAINTL","Electronics - TV / Audio / VCR / VCP","Consumer Durables",201203,8.81,411.99,-7.9,2.61,0.36,2.35
3007,"Salora Intl.","NSE","SALORAINTL","Electronics - TV / Audio / VCR / VCP","Consumer Durables",201303,8.81,367.71,2.49,12.48,0.36,2.35
3007,"Salora Intl.","NSE","SALORAINTL","Electronics - TV / Audio / VCR / VCP","Consumer Durables",201403,8.81,395.42,1.52,11.28,0.36,2.35
3007,"Salora Intl.","NSE","SALORAINTL","Electronics - TV / Audio / VCR / VCP","Consumer Durables",201503,8.81,295.1,0.36,9.3,0.36,2.35
3007,"Salora Intl.","NSE","SALORAINTL","Electronics - TV / Audio / VCR / VCP","Consumer Durables",201603,8.81,309.48,-0.87,7.34,0.36,2.35
3010,"Kemrock Inds.","NSE","KEMROCK","Plastics - Others","Plastic products",201106,17.44,901.31,75.46,252.62,2.09,-11.49
3010,"Kemrock Inds.","NSE","KEMROCK","Plastics - Others","Plastic products",201206,20.33,911.39,24.2,271.36,2.09,-11.49
3010,"Kemrock Inds.","NSE","KEMROCK","Plastics - Others","Plastic products",201309,20.33,448.27,-362.46,-53.33,2.09,-11.49
3019,"TCI Finance","NSE","TCIFINANCE","Finance - Small","Finance",201103,14.2,10.62,0.34,10.72,1.35,90.32
3019,"TCI Finance","NSE","TCIFINANCE","Finance - Small","Finance",201203,14.2,10.16,0.39,11.29,1.35,90.32
3019,"TCI Finance","NSE","TCIFINANCE","Finance - Small","Finance",201303,14.2,9.45,0.64,9.13,1.35,90.32
3019,"TCI Finance","NSE","TCIFINANCE","Finance - Small","Finance",201403,14.2,15.57,5.59,14.92,1.35,90.32
3019,"TCI Finance","NSE","TCIFINANCE","Finance - Small","Finance",201503,14.2,13.41,6.78,13.13,1.35,90.32
3019,"TCI Finance","NSE","TCIFINANCE","Finance - Small","Finance",201603,14.2,11.26,1.98,10.36,1.35,90.32
3021,"Cubex Tubings","NSE","CUBEXTUB","Metal - Copper / Copper Alloy Products","Non Ferrous Metals",201103,7.35,51.65,0.94,2.67,0.08,3.74
3021,"Cubex Tubings","NSE","CUBEXTUB","Metal - Copper / Copper Alloy Products","Non Ferrous Metals",201203,11.85,57.08,0.34,2.27,0.08,3.74
3021,"Cubex Tubings","NSE","CUBEXTUB","Metal - Copper / Copper Alloy Products","Non Ferrous Metals",201303,11.85,39.8,0.02,2.13,0.08,3.74
3021,"Cubex Tubings","NSE","CUBEXTUB","Metal - Copper / Copper Alloy Products","Non Ferrous Metals",201403,14.26,44.96,0.15,2.35,0.08,3.74
3021,"Cubex Tubings","NSE","CUBEXTUB","Metal - Copper / Copper Alloy Products","Non Ferrous Metals",201503,14.26,57.61,0.19,2.11,0.08,3.74
3021,"Cubex Tubings","NSE","CUBEXTUB","Metal - Copper / Copper Alloy Products","Non Ferrous Metals",201603,14.26,51.85,0.3,2.15,0.08,3.74
3026,"Lupin","NSE","LUPIN","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201103,89.24,4494.88,809.98,975.53,0.02,37.12
3026,"Lupin","NSE","LUPIN","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201203,89.33,5384.83,804.37,1165.35,0.02,37.12
3026,"Lupin","NSE","LUPIN","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201303,89.51,7122.51,1260.43,1907.23,0.02,37.12
3026,"Lupin","NSE","LUPIN","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201403,89.68,8939.38,2324.22,3327.71,0.02,37.12
3026,"Lupin","NSE","LUPIN","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201503,89.9,9752.47,2397.35,3553.88,0.02,37.12
3026,"Lupin","NSE","LUPIN","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201603,90.12,11280.07,2885.07,4225.94,0.02,37.12
3029,"Chambal Fert.","NSE","CHAMBLFERT","Fertilizers - Nitrogenous / Phosphatic","Fertilizers",201103,416.21,4654.11,325.18,818.77,1.89,8.07
3029,"Chambal Fert.","NSE","CHAMBLFERT","Fertilizers - Nitrogenous / Phosphatic","Fertilizers",201203,416.21,6461.65,247.29,942.59,1.89,8.07
3029,"Chambal Fert.","NSE","CHAMBLFERT","Fertilizers - Nitrogenous / Phosphatic","Fertilizers",201303,416.21,7340.82,305.61,810.37,1.89,8.07
3029,"Chambal Fert.","NSE","CHAMBLFERT","Fertilizers - Nitrogenous / Phosphatic","Fertilizers",201403,413.95,7981.89,303.07,776.32,1.89,8.07
3029,"Chambal Fert.","NSE","CHAMBLFERT","Fertilizers - Nitrogenous / Phosphatic","Fertilizers",201503,413.95,8882.14,236.78,731.64,1.89,8.07
3029,"Chambal Fert.","NSE","CHAMBLFERT","Fertilizers - Nitrogenous / Phosphatic","Fertilizers",201603,416.21,9536.3,86.3,547.94,1.89,8.07
3041,"Monnet Ispat","NSE","MONNETISPA","Steel - Sponge Iron","Steel",201103,64.36,1573.05,281.16,468.36,5.52,-18.27
3041,"Monnet Ispat","NSE","MONNETISPA","Steel - Sponge Iron","Steel",201203,64.36,1897.38,288.86,539.77,5.52,-18.27
3041,"Monnet Ispat","NSE","MONNETISPA","Steel - Sponge Iron","Steel",201303,63.75,1957.43,250.32,549.61,5.52,-18.27
3041,"Monnet Ispat","NSE","MONNETISPA","Steel - Sponge Iron","Steel",201403,65.84,2277.31,66.63,478.87,5.52,-18.27
3041,"Monnet Ispat","NSE","MONNETISPA","Steel - Sponge Iron","Steel",201503,65.84,3185.62,-795.87,-42.7,5.52,-18.27
3041,"Monnet Ispat","NSE","MONNETISPA","Steel - Sponge Iron","Steel",201603,200.79,1827.1,-1683.23,-370.07,5.52,-18.27
3046,"Namaste Exports","NSE","NAMASTEXP","Leather Products - Integrated","Leather",201103,8.64,4.22,0.38,0.69,0.3,-5.98
3046,"Namaste Exports","NSE","NAMASTEXP","Leather Products - Integrated","Leather",201203,8.64,5.23,0.41,0.47,0.3,-5.98
3046,"Namaste Exports","NSE","NAMASTEXP","Leather Products - Integrated","Leather",201303,8.64,6.97,2.53,2.57,0.3,-5.98
3046,"Namaste Exports","NSE","NAMASTEXP","Leather Products - Integrated","Leather",201403,13.93,45.81,4.51,5.92,0.3,-5.98
3046,"Namaste Exports","NSE","NAMASTEXP","Leather Products - Integrated","Leather",201503,13.93,31.92,-0.89,0.63,0.3,-5.98
3049,"Shri Lakshmi","NSE","SHLAKSHMI","Textiles - Processing","Textiles",201106,21.09,1581.23,75.12,241.49,0,4.29
3049,"Shri Lakshmi","NSE","SHLAKSHMI","Textiles - Processing","Textiles",201206,28.09,2146.66,81.36,403.56,0,4.29
3049,"Shri Lakshmi","NSE","SHLAKSHMI","Textiles - Processing","Textiles",201306,28.47,1743.1,-408.62,94.61,0,4.29
3049,"Shri Lakshmi","NSE","SHLAKSHMI","Textiles - Processing","Textiles",201403,28.47,730.74,-624.15,-348.97,0,4.29
3049,"Shri Lakshmi","NSE","SHLAKSHMI","Textiles - Processing","Textiles",201503,28.47,596.3,-934.31,-652.52,0,4.29
3049,"Shri Lakshmi","NSE","SHLAKSHMI","Textiles - Processing","Textiles",201603,28.47,412.13,-144.09,-46.29,0,4.29
3058,"Ashima","NSE","ASHIMASYN","Textiles - Denim Fabric","Textiles",201103,33.37,259.36,-5.24,10.08,0,-3.53
3058,"Ashima","NSE","ASHIMASYN","Textiles - Denim Fabric","Textiles",201203,33.37,245,-11.94,3,0,-3.53
3058,"Ashima","NSE","ASHIMASYN","Textiles - Denim Fabric","Textiles",201303,33.37,268.1,-13.95,0.98,0,-3.53
3058,"Ashima","NSE","ASHIMASYN","Textiles - Denim Fabric","Textiles",201403,33.37,267.93,-12.84,1.42,0,-3.53
3058,"Ashima","NSE","ASHIMASYN","Textiles - Denim Fabric","Textiles",201503,33.37,271.08,-16.2,-6.77,0,-3.53
3058,"Ashima","NSE","ASHIMASYN","Textiles - Denim Fabric","Textiles",201603,33.37,213.28,-23.56,-7.53,0,-3.53
3088,"Sujana Metal Prd","NSE","SMPL","Steel - Medium / Small","Steel",201103,98.18,4254,38.69,330.39,2.88,3.47
3088,"Sujana Metal Prd","NSE","SMPL","Steel - Medium / Small","Steel",201203,98.18,3538.37,20.83,244.55,2.88,3.47
3088,"Sujana Metal Prd","NSE","SMPL","Steel - Medium / Small","Steel",201303,98.18,3649.86,-20.26,201.77,2.88,3.47
3088,"Sujana Metal Prd","NSE","SMPL","Steel - Medium / Small","Steel",201403,98.18,2844.42,-38.16,179.53,2.88,3.47
3088,"Sujana Metal Prd","NSE","SMPL","Steel - Medium / Small","Steel",201503,100.73,3451.6,0.94,260.25,2.88,3.47
3088,"Sujana Metal Prd","NSE","SMPL","Steel - Medium / Small","Steel",201603,150.51,3482.98,-104.23,120.78,2.88,3.47
3099,"Sathavaha. Ispat","NSE","SATHAISPAT","Steel - Pig Iron","Steel",201103,34.6,678.69,56.54,123.46,3.82,7.39
3099,"Sathavaha. Ispat","NSE","SATHAISPAT","Steel - Pig Iron","Steel",201203,36.43,633.64,-79.45,-23.55,3.82,7.39
3099,"Sathavaha. Ispat","NSE","SATHAISPAT","Steel - Pig Iron","Steel",201303,38.4,751.36,2.2,100.61,3.82,7.39
3099,"Sathavaha. Ispat","NSE","SATHAISPAT","Steel - Pig Iron","Steel",201403,50.9,938.07,-58.03,37.06,3.82,7.39
3099,"Sathavaha. Ispat","NSE","SATHAISPAT","Steel - Pig Iron","Steel",201503,50.9,979.61,25.83,102.36,3.82,7.39
3099,"Sathavaha. Ispat","NSE","SATHAISPAT","Steel - Pig Iron","Steel",201603,50.9,1180.3,-34.35,91.08,3.82,7.39
3100,"Aarvee Denims","NSE","AARVEEDEN","Textiles - Denim Fabric","Textiles",201103,23.46,494.83,33.44,85.92,1.45,9.64
3100,"Aarvee Denims","NSE","AARVEEDEN","Textiles - Denim Fabric","Textiles",201203,23.46,661.39,14.03,84.69,1.45,9.64
3100,"Aarvee Denims","NSE","AARVEEDEN","Textiles - Denim Fabric","Textiles",201303,23.46,723.33,45.02,124.45,1.45,9.64
3100,"Aarvee Denims","NSE","AARVEEDEN","Textiles - Denim Fabric","Textiles",201403,23.46,685.32,3.18,78.62,1.45,9.64
3100,"Aarvee Denims","NSE","AARVEEDEN","Textiles - Denim Fabric","Textiles",201503,23.46,745.51,0.19,68.99,1.45,9.64
3100,"Aarvee Denims","NSE","AARVEEDEN","Textiles - Denim Fabric","Textiles",201603,23.46,841.22,7.03,76.42,1.45,9.64
3111,"Ashapura Minech.","NSE","ASHAPURMIN","Mining / Minerals","Mining & Mineral products",201103,15.8,450.8,-600.37,-449.53,0,13.31
3111,"Ashapura Minech.","NSE","ASHAPURMIN","Mining / Minerals","Mining & Mineral products",201203,15.8,427.64,6.61,66.35,0,13.31
3111,"Ashapura Minech.","NSE","ASHAPURMIN","Mining / Minerals","Mining & Mineral products",201303,16.6,478.47,32.39,89.92,0,13.31
3111,"Ashapura Minech.","NSE","ASHAPURMIN","Mining / Minerals","Mining & Mineral products",201403,17.4,663.64,141.27,171.83,0,13.31
3111,"Ashapura Minech.","NSE","ASHAPURMIN","Mining / Minerals","Mining & Mineral products",201503,17.4,749.24,-123.94,-98.24,0,13.31
3111,"Ashapura Minech.","NSE","ASHAPURMIN","Mining / Minerals","Mining & Mineral products",201603,17.4,592.49,64.69,94.46,0,13.31
3118,"Alok Inds.","NSE","ALOKTEXT","Textiles - Weaving","Textiles",201103,787.79,6388.43,404.36,1838.25,5.02,-20.62
3118,"Alok Inds.","NSE","ALOKTEXT","Textiles - Weaving","Textiles",201203,826.28,8900.86,380.53,2503.48,5.02,-20.62
3118,"Alok Inds.","NSE","ALOKTEXT","Textiles - Weaving","Textiles",201309,1377.13,19917.75,920.16,5303.12,5.02,-20.62
3118,"Alok Inds.","NSE","ALOKTEXT","Textiles - Weaving","Textiles",201503,1377.33,22130.72,348.76,5270.41,5.02,-20.62
3118,"Alok Inds.","NSE","ALOKTEXT","Textiles - Weaving","Textiles",201603,1377.33,11752.39,-3722.8,-2458.25,5.02,-20.62
3124,"Ratnamani Metals","NSE","RATNAMANI","Steel - Medium / Small","Steel",201103,9.28,813.67,83.17,172.19,0.02,16.57
3124,"Ratnamani Metals","NSE","RATNAMANI","Steel - Medium / Small","Steel",201203,9.28,1221.74,111.44,215.34,0.02,16.57
3124,"Ratnamani Metals","NSE","RATNAMANI","Steel - Medium / Small","Steel",201303,9.28,1201.13,135.95,256.12,0.02,16.57
3124,"Ratnamani Metals","NSE","RATNAMANI","Steel - Medium / Small","Steel",201403,9.34,1352.96,142.81,270.42,0.02,16.57
3124,"Ratnamani Metals","NSE","RATNAMANI","Steel - Medium / Small","Steel",201503,9.35,1687.24,172.51,324.46,0.02,16.57
3124,"Ratnamani Metals","NSE","RATNAMANI","Steel - Medium / Small","Steel",201603,9.35,1719.28,162.72,301.5,0.02,16.57
3126,"Zee Entertainmen","NSE","ZEEL","Entertainment - Electronic Media","Entertainment",201103,97.8,2170,576.4,864.3,0,33.25
3126,"Zee Entertainmen","NSE","ZEEL","Entertainment - Electronic Media","Entertainment",201203,95.9,2204,489.7,755.8,0,33.25
3126,"Zee Entertainmen","NSE","ZEEL","Entertainment - Electronic Media","Entertainment",201303,95.4,2565.9,640.7,981.2,0,33.25
3126,"Zee Entertainmen","NSE","ZEEL","Entertainment - Electronic Media","Entertainment",201403,96,3075.7,772.3,1216,0,33.25
3126,"Zee Entertainmen","NSE","ZEEL","Entertainment - Electronic Media","Entertainment",201503,96,3426.2,831.8,1272,0,33.25
3126,"Zee Entertainmen","NSE","ZEEL","Entertainment - Electronic Media","Entertainment",201603,96,4206.5,859.3,1398.5,0,33.25
3129,"Atcom Technolog","NSE","ATCOM","Electronics - Others","Consumer Durables",201103,15.34,0.49,-0.9,0.09,0,-2395.8
3129,"Atcom Technolog","NSE","ATCOM","Electronics - Others","Consumer Durables",201203,15.11,0.99,10.36,11.35,0,-2395.8
3129,"Atcom Technolog","NSE","ATCOM","Electronics - Others","Consumer Durables",201303,15.11,1.19,-29.49,-28.51,0,-2395.8
3135,"Orchid Pharma","NSE","ORCHIDPHAR","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201103,70.44,1663.34,159.48,418.02,10.52,22.33
3135,"Orchid Pharma","NSE","ORCHIDPHAR","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201203,70.44,1736.33,103.11,407.85,10.52,22.33
3135,"Orchid Pharma","NSE","ORCHIDPHAR","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201309,70.45,1906.59,-530.23,220.72,10.52,22.33
3135,"Orchid Pharma","NSE","ORCHIDPHAR","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201503,85.26,1736.19,-191.04,475.59,10.52,22.33
3135,"Orchid Pharma","NSE","ORCHIDPHAR","Pharmaceuticals - Indian - Bulk Drugs","Pharmaceuticals",201603,88.96,879.34,-274.27,146.12,10.52,22.33
3139,"JVL Agro Indus","NSE","JVLAGRO","Vanaspati - Large","Edible Oil",201103,12.84,2180.79,50.02,86.14,0.52,1.86
3139,"JVL Agro Indus","NSE","JVLAGRO","Vanaspati - Large","Edible Oil",201203,14.04,2958.23,56.89,103.8,0.52,1.86
3139,"JVL Agro Indus","NSE","JVLAGRO","Vanaspati - Large","Edible Oil",201303,16.79,3811.08,60.37,111.56,0.52,1.86
3139,"JVL Agro Indus","NSE","JVLAGRO","Vanaspati - Large","Edible Oil",201403,16.79,4350.47,61.26,123.97,0.52,1.86
3139,"JVL Agro Indus","NSE","JVLAGRO","Vanaspati - Large","Edible Oil",201503,16.79,4403.88,62.63,123.79,0.52,1.86
3140,"Bodal Chemicals","NSE","BODALCHEM","Dyes - Reactive / Direct","Chemicals",201103,19.9,571.32,16.76,61.57,0.83,17.18
3140,"Bodal Chemicals","NSE","BODALCHEM","Dyes - Reactive / Direct","Chemicals",201203,21.82,603.34,-28.32,11.15,0.83,17.18
3140,"Bodal Chemicals","NSE","BODALCHEM","Dyes - Reactive / Direct","Chemicals",201303,21.82,523.83,-21.12,24.76,0.83,17.18
3140,"Bodal Chemicals","NSE","BODALCHEM","Dyes - Reactive / Direct","Chemicals",201403,21.82,959.5,30.65,118.97,0.83,17.18
3140,"Bodal Chemicals","NSE","BODALCHEM","Dyes - Reactive / Direct","Chemicals",201503,21.82,1045.31,92.02,188.99,0.83,17.18
3140,"Bodal Chemicals","NSE","BODALCHEM","Dyes - Reactive / Direct","Chemicals",201603,21.82,909.83,86.6,169.85,0.83,17.18
